property_type,area_type,availability,location,bedroom,area,bath,balcony,price_per_sqft,price,built_up_area
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1700.0,3,2,4412.0,0.75,1445.0
flat,Super built-up  Area,Ready To Move,other,2,1333.0,2,2,5776.0,0.77,1133.05
flat,Super built-up  Area,Ready To Move,electronic city,2,1353.0,2,3,5543.0,0.75,1150.05
flat,Super built-up  Area,Under Construction,kanakpura road,3,1596.0,3,1,7393.0,1.18,1356.6
flat,Super built-up  Area,Ready To Move,other,3,1975.0,3,3,4557.0,0.9,1678.75
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1128.0,2,1,4344.0,0.49,958.8
flat,Built-up  Area,Ready To Move,other,3,1150.0,2,1,6522.0,0.75,1150.0
flat,Super built-up  Area,Ready To Move,amruthahalli,2,1202.0,2,1,5408.0,0.65,1021.7
flat,Super built-up  Area,Under Construction,hebbal,2,1162.0,2,1,5938.0,0.69,987.7
flat,Super built-up  Area,Ready To Move,whitefield,2,1190.0,2,2,3445.0,0.41,1011.5
flat,Built-up  Area,Ready To Move,other,2,1000.0,2,0,5000.0,0.5,1000.0
flat,Super built-up  Area,Under Construction,bannerghatta,3,1618.0,3,1,4203.0,0.68,1375.3
house,Plot  Area,Ready To Move,other,4,2400.0,4,2,3708.0,0.89,2400.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1024.0,2,1,3125.0,0.32,870.4
flat,Super built-up  Area,Ready To Move,kanakpura road,2,1628.0,2,2,4177.0,0.68,1383.8
flat,Built-up  Area,Ready To Move,lakshminarayana pura,2,1165.0,2,2,6438.0,0.75,1165.0
flat,Super built-up  Area,Ready To Move,padmanabhanagar,2,1150.0,2,0,4348.0,0.5,977.5
flat,Super built-up  Area,Ready To Move,other,3,2000.0,3,2,6000.0,1.2,1700.0
flat,Super built-up  Area,Ready To Move,other,2,823.0,2,1,9721.0,0.8,699.55
flat,Super built-up  Area,Under Construction,other,3,1578.0,3,1,4689.0,0.74,1341.3
flat,Super built-up  Area,Ready To Move,budigere,2,1139.0,2,2,5004.0,0.57,968.15
house,Plot  Area,Ready To Move,dasarahalli,3,2400.0,2,1,6333.0,1.52,2400.0
flat,Super built-up  Area,Ready To Move,electronics city phase 1,3,1800.0,3,2,5167.0,0.93,1530.0
flat,Super built-up  Area,Ready To Move,electronic city,3,1360.0,2,1,5147.0,0.7,1156.0
flat,Super built-up  Area,Ready To Move,banashankari,3,1425.0,3,3,3509.0,0.5,1211.25
flat,Super built-up  Area,Ready To Move,other,3,1450.0,3,3,4690.0,0.68,1232.5
house,Plot  Area,Ready To Move,other,3,1200.0,3,2,13750.0,1.65,1200.0
flat,Super built-up  Area,Ready To Move,mysore road,3,1080.0,2,1,5556.0,0.6,918.0
flat,Carpet  Area,Ready To Move,2nd stage nagarbhavi,5,4000.0,4,3,6000.0,2.4,4400.0
flat,Super built-up  Area,Ready To Move,hormavu,2,1141.0,2,1,3856.0,0.44,969.85
flat,Super built-up  Area,Under Construction,sarjapur  road,2,984.0,2,1,5996.0,0.59,836.4
flat,Super built-up  Area,Under Construction,thanisandra,2,1056.0,2,1,7102.0,0.75,897.6
flat,Super built-up  Area,Ready To Move,whitefield,2,1175.0,2,2,4255.0,0.5,998.75
flat,Built-up  Area,Under Construction,yelahanka,3,1847.0,3,3,4981.0,0.92,1847.0
flat,Super built-up  Area,Ready To Move,1st phase jp nagar,4,4550.0,2,1,5275.0,2.4,3867.5
house,Plot  Area,Ready To Move,1st block koramangala,4,1200.0,5,1,29167.0,3.5,1200.0
flat,Super built-up  Area,Under Construction,old madras road,3,1425.0,2,2,5193.0,0.74,1211.25
flat,Super built-up  Area,Ready To Move,kr puram,2,950.0,2,1,4211.0,0.4,807.5
flat,Super built-up  Area,Ready To Move,marathahalli,3,1650.0,3,3,5212.0,0.86,1402.5
flat,Super built-up  Area,Ready To Move,btm layout,2,1196.0,2,2,4766.0,0.57,1016.6
flat,Built-up  Area,Ready To Move,chikkalasandra,3,1425.0,1,0,3789.0,0.54,1425.0
flat,Super built-up  Area,Ready To Move,brookefield,2,1270.0,2,1,7480.0,0.95,1079.5
flat,Super built-up  Area,Under Construction,kodihalli,4,3626.0,5,3,21732.0,7.88,3082.1
flat,Super built-up  Area,Under Construction,epip zone,3,2330.0,3,2,6953.0,1.62,1980.5
flat,Super built-up  Area,Ready To Move,somasundara palya,2,1329.0,2,2,5267.0,0.7,1129.65
flat,Super built-up  Area,Ready To Move,other,2,1219.0,2,2,3281.0,0.4,1036.15
flat,Super built-up  Area,Ready To Move,shivaji nagar,3,1226.0,2,2,4894.0,0.6,1042.1
house,Plot  Area,Ready To Move,other,4,1200.0,3,1,7917.0,0.95,1200.0
flat,Super built-up  Area,Ready To Move,ambedkar nagar,3,1852.0,4,2,6587.0,1.22,1574.2
flat,Super built-up  Area,Ready To Move,uttarahalli,2,1050.0,2,1,4000.0,0.42,892.5
flat,Built-up  Area,Ready To Move,hbr layout,2,1200.0,2,0,10000.0,1.2,1200.0
flat,Super built-up  Area,Ready To Move,ambalipura,3,1800.0,3,3,6111.0,1.1,1530.0
flat,Built-up  Area,Ready To Move,electronic city,2,770.0,1,1,4675.0,0.36,770.0
house,Plot  Area,Ready To Move,kothanur,3,2400.0,2,1,6250.0,1.5,2400.0
flat,Super built-up  Area,Ready To Move,other,3,1580.0,3,3,6329.0,1.0,1343.0
house,Plot  Area,Ready To Move,anandapura,3,1415.0,2,1,5230.0,0.74,1415.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,4,4111.0,4,1,7541.0,3.1,3494.35
flat,Super built-up  Area,Ready To Move,old airport road,3,2392.0,3,2,10410.0,2.49,2033.2
flat,Super built-up  Area,Ready To Move,yelahanka new town,2,1100.0,2,1,5273.0,0.58,935.0
flat,Carpet  Area,Ready To Move,other,8,3150.0,5,2,4603.0,1.45,3465.0000000000005
flat,Built-up  Area,Ready To Move,other,2,1236.0,2,1,4045.0,0.5,1236.0
flat,Built-up  Area,Ready To Move,padmanabhanagar,5,3680.0,4,2,11957.0,4.4,3680.0
flat,Super built-up  Area,Ready To Move,begur road,2,1225.0,2,1,2939.0,0.36,1041.25
flat,Super built-up  Area,Ready To Move,electronics city phase 1,1,630.0,1,1,6190.0,0.39,535.5
flat,Super built-up  Area,Under Construction,old airport road,4,2690.0,4,3,7472.0,2.01,2286.5
flat,Super built-up  Area,Ready To Move,other,2,1148.0,2,2,5226.0,0.6,975.8
flat,Built-up  Area,Ready To Move,whitefield,4,4144.0,4,3,7601.0,3.15,4144.0
flat,Super built-up  Area,Ready To Move,other,3,1750.0,3,2,4857.0,0.85,1487.5
flat,Super built-up  Area,Ready To Move,other,1,450.0,1,1,5556.0,0.25,382.5
flat,Super built-up  Area,Ready To Move,lingadheeranahalli,3,1521.0,3,1,6246.0,0.95,1292.85
flat,Super built-up  Area,Under Construction,bannerghatta,3,2370.0,4,2,8228.0,1.95,2014.5
flat,Built-up  Area,Ready To Move,malleshwaram,3,2000.0,3,2,12500.0,2.5,2000.0
flat,Super built-up  Area,Ready To Move,yelahanka,2,1322.0,2,2,6505.0,0.86,1123.7
flat,Super built-up  Area,Under Construction,other,2,1260.0,2,1,4921.0,0.62,1071.0
flat,Super built-up  Area,Under Construction,magadi road,2,1000.0,2,0,4600.0,0.46,850.0
flat,Super built-up  Area,Under Construction,other,3,1765.0,3,2,4363.0,0.77,1500.25
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,3,1400.0,2,1,6786.0,0.95,1190.0
flat,Super built-up  Area,Ready To Move,other,1,660.0,1,0,4545.0,0.3,561.0
house,Plot  Area,Ready To Move,tindlu,3,1500.0,2,1,5800.0,0.87,1500.0
flat,Built-up  Area,Under Construction,other,3,1410.0,2,2,3121.0,0.44,1410.0
flat,Super built-up  Area,Ready To Move,cv raman nagar,3,1836.0,3,2,8061.0,1.48,1560.6
flat,Built-up  Area,Under Construction,whitefield,3,1610.0,3,2,5031.0,0.81,1610.0
flat,Super built-up  Area,Ready To Move,btm 2nd stage,2,1100.0,2,2,4273.0,0.47,935.0
flat,Super built-up  Area,Under Construction,electronic city,2,1128.0,2,1,5940.0,0.67,958.8
flat,Super built-up  Area,Ready To Move,abbigere,2,1000.0,2,1,4100.0,0.41,850.0
flat,Super built-up  Area,Under Construction,jakkur,3,1819.2,3,2,9235.0,1.68,1546.32
flat,Super built-up  Area,Under Construction,malleshwaram,7,12000.0,7,3,18333.0,22.0,10200.0
flat,Super built-up  Area,Ready To Move,haralur road,2,1027.0,1,2,4284.0,0.44,872.9499999999999
flat,Super built-up  Area,Ready To Move,domlur,3,1850.0,3,1,9730.0,1.8,1572.5
house,Plot  Area,Ready To Move,other,4,1500.0,4,3,16000.0,2.4,1500.0
flat,Built-up  Area,Ready To Move,uttarahalli,4,4500.0,4,0,3333.0,1.5,4500.0
flat,Built-up  Area,Ready To Move,other,2,1000.0,2,2,5300.0,0.53,1000.0
flat,Built-up  Area,Ready To Move,other,3,2220.0,4,2,2928.0,0.65,2220.0
house,Plot  Area,Ready To Move,nagarbhavi,3,1350.0,3,2,11111.0,1.5,1350.0
flat,Super built-up  Area,Under Construction,electronic city,2,1140.0,2,2,2982.0,0.34,969.0
flat,Super built-up  Area,Under Construction,other,1,801.0,1,0,4245.0,0.34,680.85
flat,Built-up  Area,Ready To Move,other,3,1000.0,2,0,11000.0,1.1,1000.0
flat,Super built-up  Area,Under Construction,uttarahalli,3,1320.0,2,3,4167.0,0.55,1122.0
flat,Built-up  Area,Ready To Move,kasavanhalli,3,1667.0,3,2,5519.0,0.92,1667.0
flat,Super built-up  Area,Ready To Move,rajaji nagar,2,1200.0,2,1,5833.0,0.7,1020.0
flat,Super built-up  Area,Ready To Move,other,3,1780.0,3,1,5618.0,1.0,1513.0
flat,Super built-up  Area,Ready To Move,kannamangala,2,957.0,2,2,5747.0,0.55,813.4499999999999
flat,Built-up  Area,Ready To Move,other,3,1650.0,2,2,4848.0,0.8,1650.0
flat,Super built-up  Area,Under Construction,begur road,4,2462.0,4,3,5037.0,1.24,2092.7
house,Plot  Area,Ready To Move,other,4,1200.0,4,1,16667.0,2.0,1200.0
flat,Super built-up  Area,Ready To Move,koramangala,2,1005.0,1,1,10945.0,1.1,854.25
flat,Super built-up  Area,Ready To Move,uttarahalli,2,1175.0,2,1,4000.0,0.47,998.75
flat,Super built-up  Area,Under Construction,6th phase jp nagar,3,1250.0,3,3,3920.0,0.49,1062.5
flat,Super built-up  Area,Ready To Move,other,3,2500.0,3,2,16000.0,4.0,2125.0
flat,Super built-up  Area,Ready To Move,btm layout,2,1150.0,2,2,5478.0,0.63,977.5
flat,Super built-up  Area,Ready To Move,akshaya nagar,2,1126.0,2,1,4885.0,0.55,957.1
flat,Super built-up  Area,Under Construction,bannerghatta,2,1100.0,2,1,6000.0,0.66,935.0
flat,Super built-up  Area,Ready To Move,bellandur,3,1490.0,2,2,6577.0,0.98,1266.5
house,Plot  Area,Ready To Move,sarjapur,4,2970.0,3,3,4377.0,1.3,2970.0
flat,Built-up  Area,Ready To Move,other,4,1280.0,4,1,8984.0,1.15,1280.0
flat,Super built-up  Area,Ready To Move,kathriguppe,3,1350.0,2,2,6000.0,0.81,1147.5
house,Plot  Area,Ready To Move,kr puram,2,1550.0,2,1,4581.0,0.71,1550.0
flat,Built-up  Area,Ready To Move,other,7,3600.0,7,3,4444.0,1.6,3600.0
flat,Super built-up  Area,Ready To Move,other,3,1721.0,3,2,5404.0,0.93,1462.85
flat,Super built-up  Area,Under Construction,other,2,1200.0,2,2,4083.0,0.49,1020.0
flat,Super built-up  Area,Ready To Move,brookefield,2,1089.0,2,1,4500.0,0.49,925.65
flat,Super built-up  Area,Ready To Move,anjanapura,3,1843.0,3,1,4775.0,0.88,1566.55
flat,Super built-up  Area,Ready To Move,whitefield,1,650.0,1,1,3846.0,0.25,552.5
flat,Super built-up  Area,Ready To Move,kengeri,1,370.9,1,0,4853.0,0.18,315.265
flat,Built-up  Area,Ready To Move,bellandur,2,1211.0,2,1,5202.0,0.63,1211.0
flat,Super built-up  Area,Ready To Move,old madras road,4,3715.0,6,0,6030.0,2.24,3157.75
flat,Super built-up  Area,Under Construction,banashankari stage iii,3,1480.0,3,1,5068.0,0.75,1258.0
flat,Super built-up  Area,Ready To Move,kathriguppe,3,1335.0,2,2,5468.0,0.73,1134.75
flat,Super built-up  Area,Ready To Move,thanisandra,2,1200.0,2,1,4500.0,0.54,1020.0
flat,Super built-up  Area,Under Construction,kaggadasapura,2,1118.0,2,0,2683.0,0.3,950.3
flat,Super built-up  Area,Ready To Move,mahadevpura,2,1136.0,2,3,5634.0,0.64,965.6
flat,Built-up  Area,Ready To Move,whitefield,3,1806.0,3,3,4707.0,0.85,1806.0
flat,Built-up  Area,Ready To Move,thanisandra,3,1240.0,2,1,5000.0,0.62,1240.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1550.0,2,2,4516.0,0.7,1317.5
house,Plot  Area,Ready To Move,other,2,680.0,2,0,6176.0,0.42,680.0
flat,Built-up  Area,Ready To Move,sarjapur  road,4,3800.0,3,3,8553.0,3.25,3800.0
flat,Built-up  Area,Ready To Move,indira nagar,4,4000.0,4,1,17500.0,7.0,4000.0
flat,Super built-up  Area,Ready To Move,haralur road,2,1194.0,2,2,3853.0,0.46,1014.9
flat,Built-up  Area,Ready To Move,indira nagar,3,1407.0,3,1,8529.0,1.2,1407.0
flat,Super built-up  Area,Ready To Move,hosur road,2,1250.0,2,2,5200.0,0.65,1062.5
flat,Super built-up  Area,Ready To Move,hegde nagar,2,1179.0,2,2,4156.0,0.49,1002.15
flat,Super built-up  Area,Ready To Move,yelachenahalli,2,1000.0,2,2,5000.0,0.5,850.0
flat,Super built-up  Area,Ready To Move,other,2,1000.0,1,1,5500.0,0.55,850.0
flat,Super built-up  Area,Ready To Move,hennur road,2,1232.0,2,2,7224.0,0.89,1047.2
house,Plot  Area,Ready To Move,rajaji nagar,5,2400.0,5,1,17000.0,4.08,2400.0
flat,Super built-up  Area,Ready To Move,rachenahalli,3,1550.0,3,2,4774.0,0.74,1317.5
house,Plot  Area,Under Construction,attibele,2,1000.0,2,1,4200.0,0.42,1000.0
flat,Super built-up  Area,Ready To Move,other,2,1148.0,2,2,6010.0,0.69,975.8
flat,Super built-up  Area,Ready To Move,tumkur road,3,1779.0,3,2,6296.0,1.12,1512.15
house,Plot  Area,Ready To Move,seegehalli,2,1155.0,2,0,6234.0,0.72,1155.0
flat,Super built-up  Area,Ready To Move,hennur road,3,2002.0,3,2,5994.0,1.2,1701.7
flat,Super built-up  Area,Ready To Move,sarjapur,2,920.0,2,2,3587.0,0.33,782.0
flat,Super built-up  Area,Under Construction,old airport road,4,2732.0,4,3,7101.0,1.94,2322.2
flat,Super built-up  Area,Ready To Move,marathahalli,3,1449.0,3,2,7591.0,1.1,1231.65
flat,Super built-up  Area,Ready To Move,begur road,3,1500.0,2,3,4667.0,0.7,1275.0
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1187.0,2,2,3370.0,0.4,1008.95
flat,Super built-up  Area,Under Construction,chandapura,2,778.0,2,0,3213.0,0.25,661.3
flat,Super built-up  Area,Ready To Move,kasavanhalli,2,1495.0,2,2,7358.0,1.1,1270.75
flat,Super built-up  Area,Ready To Move,budigere,3,1820.0,3,2,4725.0,0.86,1547.0
flat,Super built-up  Area,Ready To Move,kanakpura road,2,1470.0,2,2,4218.0,0.62,1249.5
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,3,1680.0,3,3,7440.0,1.25,1428.0
flat,Super built-up  Area,Ready To Move,vidyaranyapura,3,1100.0,2,2,6545.0,0.72,935.0
flat,Super built-up  Area,Under Construction,thubarahalli,3,1242.0,3,1,4106.0,0.51,1055.7
flat,Super built-up  Area,Ready To Move,electronic city,3,1160.0,2,2,3621.0,0.42,986.0
flat,Super built-up  Area,Ready To Move,cox town,1,605.0,1,1,4793.0,0.29,514.25
flat,Built-up  Area,Under Construction,bommasandra industrial area,2,1065.0,2,1,2911.0,0.31,1065.0
flat,Super built-up  Area,Ready To Move,mahalakshmi layout,2,1105.0,2,1,7240.0,0.8,939.25
flat,Super built-up  Area,Ready To Move,marathahalli,2,1240.0,2,2,4435.0,0.55,1054.0
flat,Super built-up  Area,Ready To Move,brookefield,3,1595.0,3,3,5517.0,0.88,1355.75
flat,Built-up  Area,Ready To Move,other,2,900.0,2,1,3667.0,0.33,900.0
flat,Super built-up  Area,Ready To Move,babusapalaya,3,1230.0,3,3,4309.0,0.53,1045.5
flat,Super built-up  Area,Under Construction,hosa road,2,1369.1,2,1,7158.0,0.98,1163.735
flat,Super built-up  Area,Ready To Move,yelahanka,3,1491.0,3,2,5701.0,0.85,1267.35
flat,Super built-up  Area,Ready To Move,channasandra,2,1123.0,2,1,3206.0,0.36,954.55
flat,Super built-up  Area,Under Construction,other,3,1842.0,3,2,6243.0,1.15,1565.7
flat,Super built-up  Area,Ready To Move,vittasandra,2,1404.0,2,1,4986.0,0.7,1193.4
flat,Super built-up  Area,Ready To Move,channasandra,2,1010.0,2,1,3168.0,0.32,858.5
flat,Super built-up  Area,Ready To Move,other,2,990.0,2,2,5859.0,0.58,841.5
flat,Built-up  Area,Ready To Move,amruthahalli,3,1900.0,3,1,7105.0,1.35,1900.0
flat,Super built-up  Area,Ready To Move,tumkur road,3,1354.0,3,1,6352.0,0.86,1150.9
flat,Super built-up  Area,Ready To Move,electronic city,2,919.0,2,2,3808.0,0.35,781.15
flat,Super built-up  Area,Ready To Move,kadugodi,4,3000.0,4,0,4467.0,1.34,2550.0
flat,Super built-up  Area,Ready To Move,malleshpalya,2,1060.0,2,1,3774.0,0.4,901.0
flat,Super built-up  Area,Ready To Move,other,3,1385.0,2,2,3466.0,0.48,1177.25
flat,Built-up  Area,Ready To Move,malleshwaram,2,600.0,1,0,11333.0,0.68,600.0
flat,Built-up  Area,Ready To Move,nagavarapalya,1,646.0,1,0,4025.0,0.26,646.0
flat,Built-up  Area,Ready To Move,other,3,1507.0,3,1,5309.0,0.8,1507.0
flat,Super built-up  Area,Ready To Move,kodichikkanahalli,2,1060.0,2,1,3208.0,0.34,901.0
flat,Built-up  Area,Ready To Move,gubbalala,3,1539.0,2,2,3379.0,0.52,1539.0
flat,Built-up  Area,Ready To Move,whitefield,4,3453.0,4,2,7153.0,2.47,3453.0
flat,Super built-up  Area,Under Construction,sarjapur  road,2,1346.0,2,1,4978.0,0.67,1144.1
house,Plot  Area,Ready To Move,whitefield,4,4800.0,5,2,11458.0,5.5,4800.0
flat,Built-up  Area,Ready To Move,domlur,3,1695.0,3,2,7375.0,1.25,1695.0
flat,Super built-up  Area,Under Construction,sarjapur  road,3,1881.0,3,2,7709.0,1.45,1598.85
flat,Super built-up  Area,Ready To Move,other,2,1076.0,2,2,4833.0,0.52,914.6
flat,Super built-up  Area,Under Construction,other,2,1326.0,2,1,4676.0,0.62,1127.1
flat,Super built-up  Area,Under Construction,kanakpura road,2,700.0,2,1,4857.0,0.34,595.0
flat,Super built-up  Area,Under Construction,other,2,1200.0,2,2,6250.0,0.75,1020.0
flat,Super built-up  Area,Under Construction,electronic city,2,1000.0,2,1,3000.0,0.3,850.0
flat,Super built-up  Area,Under Construction,kanakapura,2,945.0,2,1,4974.0,0.47,803.25
flat,Super built-up  Area,Under Construction,vijayanagar,2,1046.0,2,1,7170.0,0.75,889.1
flat,Super built-up  Area,Ready To Move,epip zone,3,2160.0,4,2,7963.0,1.72,1836.0
flat,Super built-up  Area,Ready To Move,electronic city phase ii,2,920.0,2,2,2826.0,0.26,782.0
house,Plot  Area,Ready To Move,other,4,1200.0,4,1,10833.0,1.3,1200.0
flat,Built-up  Area,Ready To Move,bellandur,3,1785.0,3,2,6723.0,1.2,1785.0
flat,Super built-up  Area,Ready To Move,other,2,1340.0,2,1,5299.0,0.71,1139.0
flat,Super built-up  Area,Ready To Move,marathahalli,2,1220.0,2,1,4672.0,0.57,1037.0
flat,Super built-up  Area,Under Construction,kengeri,2,1009.0,2,1,2973.0,0.3,857.65
flat,Built-up  Area,Ready To Move,hrbr layout,4,1900.0,3,1,4737.0,0.9,1900.0
flat,Built-up  Area,Ready To Move,gm palaya,2,1000.0,2,1,3500.0,0.35,1000.0
flat,Super built-up  Area,Ready To Move,malleshpalya,2,1052.0,2,2,4753.0,0.5,894.1999999999999
flat,Super built-up  Area,Under Construction,bommanahalli,3,1250.0,3,2,3280.0,0.41,1062.5
flat,Super built-up  Area,Under Construction,channasandra,3,1330.0,2,2,3910.0,0.52,1130.5
flat,Super built-up  Area,Ready To Move,other,2,1070.0,2,2,3084.0,0.33,909.5
flat,Super built-up  Area,Under Construction,whitefield,1,524.0,1,1,5534.0,0.29,445.4
flat,Super built-up  Area,Ready To Move,thanisandra,2,1140.0,2,1,3158.0,0.36,969.0
flat,Built-up  Area,Ready To Move,kudlu,2,1076.0,2,1,4647.0,0.5,1076.0
flat,Super built-up  Area,Under Construction,talaghattapura,3,2273.0,3,3,6995.0,1.59,1932.05
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1035.0,2,1,4348.0,0.45,879.75
house,Plot  Area,Ready To Move,kundalahalli,4,2500.0,5,2,14000.0,3.5,2500.0
house,Plot  Area,Ready To Move,old madras road,4,4000.0,4,2,5625.0,2.25,4000.0
flat,Super built-up  Area,Under Construction,electronics city phase 1,3,1595.0,3,2,4702.0,0.75,1355.75
house,Plot  Area,Under Construction,whitefield,3,1200.0,3,2,4667.0,0.56,1200.0
flat,Super built-up  Area,Under Construction,hennur road,3,1482.0,2,1,4656.0,0.69,1259.7
flat,Super built-up  Area,Ready To Move,budigere,3,1636.0,3,2,5379.0,0.88,1390.6
flat,Super built-up  Area,Ready To Move,other,3,1600.0,3,2,3250.0,0.52,1360.0
flat,Super built-up  Area,Under Construction,chandapura,2,950.0,2,1,2737.0,0.26,807.5
flat,Super built-up  Area,Ready To Move,marathahalli,3,1385.0,2,2,4910.0,0.68,1177.25
flat,Super built-up  Area,Ready To Move,other,2,1210.0,2,2,4959.0,0.6,1028.5
flat,Super built-up  Area,Under Construction,other,3,1865.0,4,2,7507.0,1.4,1585.25
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1084.0,2,3,5074.0,0.55,921.4
flat,Super built-up  Area,Ready To Move,dodda nekkundi,2,850.0,2,3,3294.0,0.28,722.5
flat,Built-up  Area,Ready To Move,other,1,1200.0,2,0,7083.0,0.85,1200.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1415.0,2,3,4735.0,0.67,1202.75
house,Plot  Area,Ready To Move,basaveshwara nagar,7,2460.0,7,1,14228.0,3.5,2460.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,4,3040.0,4,2,4441.0,1.35,2584.0
flat,Super built-up  Area,Ready To Move,bommasandra,2,842.0,2,2,3563.0,0.3,715.6999999999999
flat,Super built-up  Area,Ready To Move,hebbal,2,1150.0,2,1,4783.0,0.55,977.5
flat,Super built-up  Area,Under Construction,1st phase jp nagar,3,2077.0,3,3,8426.0,1.75,1765.45
flat,Super built-up  Area,Ready To Move,gubbalala,3,1745.0,3,2,6590.0,1.15,1483.25
flat,Super built-up  Area,Ready To Move,indira nagar,2,1145.0,2,2,8734.0,1.0,973.25
house,Plot  Area,Ready To Move,banashankari stage iii,4,2400.0,4,1,10000.0,2.4,2400.0
flat,Built-up  Area,Ready To Move,nagarbhavi,3,2400.0,3,0,6667.0,1.6,2400.0
flat,Super built-up  Area,Ready To Move,rayasandra,2,1198.0,2,1,4508.0,0.54,1018.3
flat,Super built-up  Area,Ready To Move,other,1,600.0,2,0,3833.0,0.23,510.0
flat,Super built-up  Area,Under Construction,hosa road,2,1143.0,2,1,2975.0,0.34,971.55
flat,Built-up  Area,Ready To Move,other,3,1810.0,3,3,6519.0,1.18,1810.0
flat,Super built-up  Area,Ready To Move,other,2,1240.0,2,2,4839.0,0.6,1054.0
flat,Super built-up  Area,Ready To Move,other,2,1125.0,2,2,4889.0,0.55,956.25
flat,Built-up  Area,Ready To Move,anjanapura,3,1280.0,2,2,3516.0,0.45,1280.0
flat,Built-up  Area,Under Construction,other,2,1140.0,2,1,2895.0,0.33,1140.0
house,Plot  Area,Ready To Move,other,3,1200.0,3,0,7917.0,0.95,1200.0
flat,Super built-up  Area,Ready To Move,other,3,2400.0,2,1,6250.0,1.5,2040.0
flat,Built-up  Area,Ready To Move,electronic city phase ii,2,1155.0,2,1,4935.0,0.57,1155.0
